grafo,threads,n,tiempo
arbol,1,200,0.88514
arbol,2,200,17.9916
arbol,4,200,15.8083
arbol,8,200,149.407
arbol,16,200,220.285
arbol,32,200,525.779
arbol,1,200,0.8069
arbol,2,200,7.14201
arbol,4,200,7.95042
arbol,8,200,25.986
arbol,16,200,33.4206
arbol,32,200,670.534
arbol,1,200,0.750118
arbol,2,200,12.8348
arbol,4,200,15.1903
arbol,8,200,133.172
arbol,16,200,9.18838
arbol,32,200,196.773
ralo,1,200,4.08593
ralo,2,200,19.5146
ralo,4,200,23.4181
ralo,8,200,125.167
ralo,16,200,203.34
ralo,32,200,1146.65
ralo,1,200,4.21773
ralo,2,200,13.4928
ralo,4,200,36.1657
ralo,8,200,181.826
ralo,16,200,171.547
ralo,32,200,310.039
ralo,1,200,5.47369
ralo,2,200,18.1405
ralo,4,200,24.5451
ralo,8,200,139.863
ralo,16,200,203.771
ralo,32,200,559.491
ralo,1,200,4.13803
ralo,2,200,16.3473
ralo,4,200,23.0591
ralo,8,200,153.543
ralo,16,200,213.039
ralo,32,200,363.342
ralo,1,200,4.67934
ralo,2,200,17.388
ralo,4,200,23.5171
ralo,8,200,130.931
ralo,16,200,239.477
ralo,32,200,721.633
ralo,1,200,4.21202
ralo,2,200,21.709
ralo,4,200,25.7016
ralo,8,200,116.828
ralo,16,200,475.741
ralo,32,200,1213.78
ralo,1,200,4.63932
ralo,2,200,14.7523
ralo,4,200,25.0772
ralo,8,200,233.602
ralo,16,200,322.804
ralo,32,200,1303
ralo,1,200,4.14498
ralo,2,200,16.5307
ralo,4,200,26.1259
ralo,8,200,159.567
ralo,16,200,516.526
ralo,32,200,767.248
ralo,1,200,4.98109
ralo,2,200,19.6562
ralo,4,200,51.543
ralo,8,200,110.711
ralo,16,200,283.205
ralo,32,200,190.312
ralo,1,200,4.78613
ralo,2,200,13.6863
ralo,4,200,24.1062
ralo,8,200,124.415
ralo,16,200,408.941
ralo,32,200,629.402
completo,1,200,48.429
completo,2,200,72.8572
completo,4,200,100.886
completo,8,200,432.398
completo,16,200,697.282
completo,32,200,679.166
completo,1,200,43.9843
completo,2,200,78.7226
completo,4,200,112.918
completo,8,200,321.95
completo,16,200,504.324
completo,32,200,835.355
completo,1,200,43.2681
completo,2,200,76.3139
completo,4,200,104.931
completo,8,200,375.322
completo,16,200,462.034
completo,32,200,893.805
completo,1,200,44.4704
completo,2,200,73.4065
completo,4,200,94.612
completo,8,200,379.762
completo,16,200,517.585
completo,32,200,684.415
completo,1,200,48.6234
completo,2,200,74.6563
completo,4,200,97.1694
completo,8,200,383.303
completo,16,200,768.053
completo,32,200,1027.49
completo,1,200,43.1694
completo,2,200,71.7652
completo,4,200,97.4129
completo,8,200,288.709
completo,16,200,382.657
completo,32,200,1130.94
completo,1,200,49.2113
completo,2,200,74.8785
completo,4,200,117.027
completo,8,200,317.451
completo,16,200,484.048
completo,32,200,830.803
completo,1,200,50.2871
completo,2,200,81.7432
completo,4,200,99.1227
completo,8,200,368.332
completo,16,200,371.063
completo,32,200,647.79
completo,1,200,43.1504
completo,2,200,75.9481
completo,4,200,102.696
completo,8,200,159.79
completo,16,200,559.837
completo,32,200,1250.84
completo,1,200,44.6669
completo,2,200,72.279
completo,4,200,94.5316
completo,8,200,350.539
completo,16,200,895.321
completo,32,200,677.637
arbol,1,300,1.67563
arbol,2,300,17.0784
arbol,4,300,14.9494
arbol,8,300,25.8901
arbol,16,300,81.1931
arbol,32,300,399.461
arbol,1,300,1.18078
arbol,2,300,27.5009
arbol,4,300,26.2072
arbol,8,300,81.7614
arbol,16,300,35.5584
arbol,32,300,39.2485
arbol,1,300,1.14751
arbol,2,300,24.4952
arbol,4,300,10.4612
arbol,8,300,20.8964
arbol,16,300,72.2194
arbol,32,300,363.858
arbol,1,300,1.29733
arbol,2,300,27.4046
arbol,4,300,28.9458
arbol,8,300,115.458
arbol,16,300,21.8609
arbol,32,300,232.192
arbol,1,300,1.08411
arbol,2,300,24.2145
arbol,4,300,22.461
arbol,8,300,27.1339
arbol,16,300,75.2251
arbol,32,300,795.237
arbol,1,300,1.08921
arbol,2,300,19.4818
arbol,4,300,20.696
arbol,8,300,23.2911
arbol,16,300,80.8409
arbol,32,300,739.66
arbol,1,300,1.30675
arbol,2,300,24.6387
arbol,4,300,15.0919
arbol,8,300,37.0403
arbol,16,300,91.1325
arbol,32,300,397.664
arbol,1,300,1.17489
arbol,2,300,24.2107
arbol,4,300,20.2256
arbol,8,300,11.0031
arbol,16,300,34.3178
arbol,32,300,309.358
arbol,1,300,1.18094
arbol,2,300,20.4284
arbol,4,300,12.9542
arbol,8,300,19.5528
arbol,16,300,214.841
arbol,32,300,79.876
arbol,1,300,1.17223
arbol,2,300,22.3624
arbol,4,300,14.1122
arbol,8,300,18.1916
arbol,16,300,228.586
arbol,32,300,552.787
ralo,1,300,10.9766
ralo,2,300,38.0862
ralo,4,300,75.5932
ralo,8,300,374.306
ralo,16,300,1199.23
ralo,32,300,1073.98
ralo,1,300,9.58947
ralo,2,300,46.5109
ralo,4,300,71.851
ralo,8,300,520.237
ralo,16,300,1123.08
ralo,32,300,2549.14
ralo,1,300,11.0187
ralo,2,300,37.0619
ralo,4,300,63.536
ralo,8,300,447.502
ralo,16,300,1480.44
ralo,32,300,1883.21
ralo,1,300,11.5506
ralo,2,300,50.0005
ralo,4,300,61.2599
ralo,8,300,449.315
ralo,16,300,1566.21
ralo,32,300,1386.64
ralo,1,300,12.9169
ralo,2,300,35.9884
ralo,4,300,74.0565
ralo,8,300,462.023
ralo,16,300,1184.1
ralo,32,300,1750.39
ralo,1,300,11.2103
ralo,2,300,42.9672
ralo,4,300,67.0219
ralo,8,300,517.75
ralo,16,300,517.668
ralo,32,300,1876.54
ralo,1,300,11.0815
ralo,2,300,44.5269
ralo,4,300,63.8507
ralo,8,300,501.247
ralo,16,300,837.44
ralo,32,300,2297.17
ralo,1,300,11.2812
ralo,2,300,36.5931
ralo,4,300,60.3515
ralo,8,300,526.856
ralo,16,300,780.085
ralo,32,300,1896.07
ralo,1,300,13.6811
ralo,2,300,41.8617
ralo,4,300,62.7821
ralo,8,300,481.886
ralo,16,300,1196.86
ralo,32,300,1722.38
ralo,1,300,14.1483
ralo,2,300,46.2138
ralo,4,300,65.6076
ralo,8,300,359.275
ralo,16,300,1265.82
ralo,32,300,2030.13
completo,1,300,111.449
completo,2,300,167.792
completo,4,300,249.315
completo,8,300,741.957
completo,16,300,1527.7
completo,32,300,1158.7
completo,1,300,102.064
completo,2,300,171.275
completo,4,300,217.74
completo,8,300,854.01
completo,16,300,1115.12
completo,32,300,2666.12
completo,1,300,109.265
completo,2,300,173
completo,4,300,257.57
completo,8,300,652.105
completo,16,300,1585.45
completo,32,300,1494.12
completo,1,300,102.069
completo,2,300,169.86
completo,4,300,227.281
completo,8,300,620.594
completo,16,300,1570.85
completo,32,300,2585.42
completo,1,300,104.245
completo,2,300,165.306
completo,4,300,233.747
completo,8,300,515.195
completo,16,300,1039.41
completo,32,300,2417.49
completo,1,300,109.095
completo,2,300,167.068
completo,4,300,227.055
completo,8,300,779.701
completo,16,300,1084.92
completo,32,300,1594.24
completo,1,300,108.528
completo,2,300,176.589
completo,4,300,247.503
completo,8,300,891.163
completo,16,300,1327.02
completo,32,300,1975.91
completo,1,300,105.471
completo,2,300,169.499
completo,4,300,221.91
completo,8,300,702.07
completo,16,300,1876.15
completo,32,300,2509
completo,1,300,105.261
completo,2,300,169.008
completo,4,300,261.1
completo,8,300,736.168
completo,16,300,1554.77
completo,32,300,842.809
completo,1,300,117.721
completo,2,300,173.738
completo,4,300,246.172
completo,8,300,603.9
completo,16,300,827.108
completo,32,300,2076.24
arbol,1,400,1.54577
arbol,2,400,43.3345
arbol,4,400,37.7549
arbol,8,400,35.9071
arbol,16,400,393.184
arbol,32,400,439.735
arbol,1,400,1.5455
arbol,2,400,46.7443
arbol,4,400,62.3072
arbol,8,400,90.1883
arbol,16,400,219.34
arbol,32,400,1429.84
arbol,1,400,1.53718
arbol,2,400,51.3174
arbol,4,400,24.6692
arbol,8,400,188.882
arbol,16,400,199.489
arbol,32,400,1870.73
arbol,1,400,2.1017
arbol,2,400,46.5631
arbol,4,400,34.9882
arbol,8,400,172.517
arbol,16,400,544.342
arbol,32,400,862.85
arbol,1,400,2.0517
arbol,2,400,21.6025
arbol,4,400,40.4396
arbol,8,400,234.388
arbol,16,400,418.179
arbol,32,400,175.619
arbol,1,400,1.54914
arbol,2,400,41.7626
arbol,4,400,37.0055
arbol,8,400,67.0857
arbol,16,400,157.189
arbol,32,400,261.26
arbol,1,400,1.46996
arbol,2,400,41.3236
arbol,4,400,28.4829
arbol,8,400,175.144
arbol,16,400,622.39
arbol,32,400,128.098
arbol,1,400,1.6384
arbol,2,400,46.9006
arbol,4,400,26.6132
arbol,8,400,115.063
arbol,16,400,379.981
arbol,32,400,549.558
arbol,1,400,1.53335
arbol,2,400,41.8425
arbol,4,400,41.841
arbol,8,400,119.225
arbol,16,400,356.629
arbol,32,400,585.822
arbol,1,400,1.55348
arbol,2,400,42.4636
arbol,4,400,44.3939
arbol,8,400,254.435
arbol,16,400,121.838
arbol,32,400,29.2758
ralo,1,400,20.4268
ralo,2,400,74.0787
ralo,4,400,134.444
ralo,8,400,736.141
ralo,16,400,1950.17
ralo,32,400,3578.98
ralo,1,400,17.7136
ralo,2,400,74.3216
ralo,4,400,119.437
ralo,8,400,652.614
ralo,16,400,1599.54
ralo,32,400,3167.65
ralo,1,400,21.2016
ralo,2,400,62.5672
ralo,4,400,133.332
ralo,8,400,616.525
ralo,16,400,2072.26
ralo,32,400,2657.11
ralo,1,400,20.1296
ralo,2,400,66.6964
ralo,4,400,111.505
ralo,8,400,644.628
ralo,16,400,2022.87
ralo,32,400,2258.33
ralo,1,400,25.2749
ralo,2,400,80.4745
ralo,4,400,111.874
ralo,8,400,832.597
ralo,16,400,1802.6
ralo,32,400,3625.94
ralo,1,400,21.2809
ralo,2,400,70.7453
ralo,4,400,114.526
ralo,8,400,626.007
ralo,16,400,1932.8
ralo,32,400,2391.73
ralo,1,400,17.8157
ralo,2,400,61.4849
ralo,4,400,106.578
ralo,8,400,733.518
ralo,16,400,1787.13
ralo,32,400,3916.75
ralo,1,400,17.5104
ralo,2,400,69.8544
ralo,4,400,103.635
ralo,8,400,712.175
ralo,16,400,1816.93
ralo,32,400,3255.81
ralo,1,400,21.6339
ralo,2,400,63.0541
ralo,4,400,106.35
ralo,8,400,643.291
ralo,16,400,1558.27
ralo,32,400,3148.23
ralo,1,400,20.8557
ralo,2,400,71.3586
ralo,4,400,111.674
ralo,8,400,938.74
ralo,16,400,2092.42
ralo,32,400,2265.76
completo,1,400,196.111
completo,2,400,294.287
completo,4,400,403.541
completo,8,400,1090.05
completo,16,400,2375.33
completo,32,400,3398.94
completo,1,400,194.721
completo,2,400,300.486
completo,4,400,404.324
completo,8,400,1185.52
completo,16,400,2592.38
completo,32,400,3867.84
completo,1,400,198.657
completo,2,400,302.101
completo,4,400,429.778
completo,8,400,1194.69
completo,16,400,2032.86
completo,32,400,3733.57
completo,1,400,194.57
completo,2,400,290.357
completo,4,400,423.541
completo,8,400,1068.35
completo,16,400,2095.89
completo,32,400,2658.09
completo,1,400,198.303
completo,2,400,293.115
completo,4,400,404.743
completo,8,400,1191
completo,16,400,2232.39
completo,32,400,5094.09
completo,1,400,195.312
completo,2,400,290.201
completo,4,400,411.331
completo,8,400,1137.86
completo,16,400,2485.47
completo,32,400,3487.22
completo,1,400,193.838
completo,2,400,280.809
completo,4,400,414.717
completo,8,400,1066.77
completo,16,400,2887.45
completo,32,400,2419.78
completo,1,400,206.573
completo,2,400,291.837
completo,4,400,413.2
completo,8,400,1148.24
completo,16,400,2438.94
completo,32,400,3503.97
completo,1,400,210.688
completo,2,400,301.22
completo,4,400,411.913
completo,8,400,1058.78
completo,16,400,1691.91
completo,32,400,3998.23
completo,1,400,206.476
completo,2,400,301.096
completo,4,400,407.571
completo,8,400,1070.92
completo,16,400,2490.13
completo,32,400,3326.09
arbol,1,500,1.94521
arbol,2,500,65.7461
arbol,4,500,28.1109
arbol,8,500,57.4043
arbol,16,500,76.1412
arbol,32,500,2147.31
arbol,1,500,1.91813
arbol,2,500,73.6041
arbol,4,500,22.118
arbol,8,500,37.8918
arbol,16,500,371.862
arbol,32,500,186.132
arbol,1,500,2.00638
arbol,2,500,54.1839
arbol,4,500,30.8485
arbol,8,500,22.9647
arbol,16,500,98.9452
arbol,32,500,39.9007
arbol,1,500,2.17168
arbol,2,500,67.4327
arbol,4,500,65.5324
arbol,8,500,176.658
arbol,16,500,444.597
arbol,32,500,1238.82
arbol,1,500,1.88573
arbol,2,500,61.0364
arbol,4,500,30.4124
arbol,8,500,29.4834
arbol,16,500,256.24
arbol,32,500,2041.71
arbol,1,500,2.02565
arbol,2,500,45.7312
arbol,4,500,22.1112
arbol,8,500,19.8592
arbol,16,500,128.393
arbol,32,500,901.539
arbol,1,500,1.87993
arbol,2,500,50.5938
arbol,4,500,23.674
arbol,8,500,22.1878
arbol,16,500,831.377
arbol,32,500,1261.84
arbol,1,500,1.89258
arbol,2,500,42.1364
arbol,4,500,19.9202
arbol,8,500,52.5143
arbol,16,500,784.77
arbol,32,500,31.0457
arbol,1,500,1.87547
arbol,2,500,32.4684
arbol,4,500,33.0743
arbol,8,500,163.45
arbol,16,500,66.4112
arbol,32,500,92.321
arbol,1,500,1.91936
arbol,2,500,58.2863
arbol,4,500,13.5541
arbol,8,500,24.7953
arbol,16,500,103.014
arbol,32,500,424.686
ralo,1,500,33.8035
ralo,2,500,111.896
ralo,4,500,172.112
ralo,8,500,905.58
ralo,16,500,2274.12
ralo,32,500,5420.65
ralo,1,500,28.4201
ralo,2,500,101.808
ralo,4,500,168.395
ralo,8,500,917.672
ralo,16,500,2302.27
ralo,32,500,3638.81
ralo,1,500,35.9507
ralo,2,500,107.062
ralo,4,500,164.04
ralo,8,500,939.704
ralo,16,500,2496.99
ralo,32,500,6579.08
ralo,1,500,35.3916
ralo,2,500,108.979
ralo,4,500,182.512
ralo,8,500,877.984
ralo,16,500,2689.55
ralo,32,500,5524.73
ralo,1,500,28.522
ralo,2,500,114.279
ralo,4,500,189.348
ralo,8,500,1041.55
ralo,16,500,1555.63
ralo,32,500,3798.76
ralo,1,500,33.7549
ralo,2,500,118.359
ralo,4,500,172.845
ralo,8,500,1048.96
ralo,16,500,2411.6
ralo,32,500,5888.45
ralo,1,500,29.7793
ralo,2,500,116.105
ralo,4,500,175.207
ralo,8,500,971.047
ralo,16,500,2526.86
ralo,32,500,6604.72
ralo,1,500,33.1844
ralo,2,500,109.426
ralo,4,500,197.044
ralo,8,500,968.63
ralo,16,500,1986.04
ralo,32,500,4341.65
ralo,1,500,28.1571
ralo,2,500,125.876
ralo,4,500,175.006
ralo,8,500,1163.85
ralo,16,500,3110.33
ralo,32,500,6947.47
ralo,1,500,33.4675
ralo,2,500,109.88
ralo,4,500,170.131
ralo,8,500,997.054
ralo,16,500,3228.05
ralo,32,500,4854.96
completo,1,500,321.945
completo,2,500,460.903
completo,4,500,710.88
completo,8,500,1766.62
completo,16,500,3837.32
completo,32,500,4261.67
completo,1,500,312.822
completo,2,500,460.944
completo,4,500,668.807
completo,8,500,1627.06
completo,16,500,3408.99
completo,32,500,6373.99
completo,1,500,309.702
completo,2,500,467.723
completo,4,500,734.852
completo,8,500,1530.96
completo,16,500,3792.74
completo,32,500,7519.26
completo,1,500,311.929
completo,2,500,469.183
completo,4,500,673.859
completo,8,500,1921.69
completo,16,500,3178.13
completo,32,500,6917.37
completo,1,500,317.109
completo,2,500,468.339
completo,4,500,656.73
completo,8,500,1968.17
completo,16,500,3431.42
completo,32,500,5049.97
completo,1,500,312.199
completo,2,500,456.012
completo,4,500,653.942
completo,8,500,1629.11
completo,16,500,3551.19
completo,32,500,8204.49
completo,1,500,312.673
completo,2,500,468.791
completo,4,500,661.229
completo,8,500,1803.84
completo,16,500,3148.42
completo,32,500,3970.67
completo,1,500,319.357
completo,2,500,458.375
completo,4,500,711.004
completo,8,500,1535.19
completo,16,500,3160.2
completo,32,500,2766.79
completo,1,500,314.783
completo,2,500,449.778
completo,4,500,708.774
completo,8,500,1561.03
completo,16,500,3491.87
completo,32,500,5465.72
completo,1,500,311.331
completo,2,500,476.485
completo,4,500,645.919
completo,8,500,1686.13
completo,16,500,2820.63
completo,32,500,5242.93
arbol,1,600,2.285
arbol,2,600,43.7767
arbol,4,600,31.8557
arbol,8,600,181.972
arbol,16,600,98.993
arbol,32,600,73.3188
arbol,1,600,2.31437
arbol,2,600,57.834
arbol,4,600,51.572
arbol,8,600,112.339
arbol,16,600,232.243
arbol,32,600,285.787
arbol,1,600,2.31207
arbol,2,600,74.2294
arbol,4,600,37.4206
arbol,8,600,59.8222
arbol,16,600,220.918
arbol,32,600,94.8136
arbol,1,600,2.21889
arbol,2,600,68.0797
arbol,4,600,35.792
arbol,8,600,184.013
arbol,16,600,169.605
arbol,32,600,463.172
arbol,1,600,2.4621
arbol,2,600,51.3809
arbol,4,600,60.8458
arbol,8,600,49.9314
arbol,16,600,229.516
arbol,32,600,181.347
arbol,1,600,2.36625
arbol,2,600,81.5669
arbol,4,600,36.7789
arbol,8,600,41.3564
arbol,16,600,117.409
arbol,32,600,105.478
arbol,1,600,2.26147
arbol,2,600,49.3858
arbol,4,600,56.9005
arbol,8,600,340.57
arbol,16,600,79.7405
arbol,32,600,585.878
arbol,1,600,2.28025
arbol,2,600,51.2045
arbol,4,600,45.4478
arbol,8,600,123.185
arbol,16,600,92.9991
arbol,32,600,286.853
arbol,1,600,2.48581
arbol,2,600,82.5923
arbol,4,600,37.6427
arbol,8,600,27.6263
arbol,16,600,59.2739
arbol,32,600,127.775
arbol,1,600,2.3739
arbol,2,600,63.3861
arbol,4,600,38.8956
arbol,8,600,203.146
arbol,16,600,192.654
arbol,32,600,231.555
ralo,1,600,47.0465
ralo,2,600,139.332
ralo,4,600,249.388
ralo,8,600,1065.8
ralo,16,600,3202.74
ralo,32,600,5292.4
ralo,1,600,57.72
ralo,2,600,139.231
ralo,4,600,262.16
ralo,8,600,1224.78
ralo,16,600,3209.98
ralo,32,600,7446.95
ralo,1,600,46.7893
ralo,2,600,150.733
ralo,4,600,255.115
ralo,8,600,1277.52
ralo,16,600,3252.48
ralo,32,600,6227.12
ralo,1,600,42.8879
ralo,2,600,139.359
ralo,4,600,273.468
ralo,8,600,1036.03
ralo,16,600,3597.88
ralo,32,600,8508.68
ralo,1,600,50.1411
ralo,2,600,118.258
ralo,4,600,263.396
ralo,8,600,1277.98
ralo,16,600,2443.38
ralo,32,600,4875.93
ralo,1,600,42.6956
ralo,2,600,158.29
ralo,4,600,251.601
ralo,8,600,1216.87
ralo,16,600,3269.17
ralo,32,600,7148.66
ralo,1,600,52.9895
ralo,2,600,141.575
ralo,4,600,273.307
ralo,8,600,1257.24
ralo,16,600,3883.58
ralo,32,600,7072.48
ralo,1,600,48.1712
ralo,2,600,147.375
ralo,4,600,260.494
ralo,8,600,1416.25
ralo,16,600,2115.31
ralo,32,600,7001.76
ralo,1,600,50.7022
ralo,2,600,137.258
ralo,4,600,273.352
ralo,8,600,1335.62
ralo,16,600,3007.4
ralo,32,600,7983.64
ralo,1,600,43.4801
ralo,2,600,143.299
ralo,4,600,268.037
ralo,8,600,1113.79
ralo,16,600,2637.43
ralo,32,600,8642.22
completo,1,600,484.224
completo,2,600,675.189
completo,4,600,1162.52
completo,8,600,2317.37
completo,16,600,5101.43
completo,32,600,8535.64
completo,1,600,467.876
completo,2,600,665.784
completo,4,600,1048.55
completo,8,600,2507.4
completo,16,600,4697.78
completo,32,600,7619.13
completo,1,600,467.643
completo,2,600,672.419
completo,4,600,1021.92
completo,8,600,2756.87
completo,16,600,4500.88
completo,32,600,9128.62
completo,1,600,467.765
completo,2,600,698.517
completo,4,600,1123.66
completo,8,600,2551.51
completo,16,600,4670.7
completo,32,600,9433.86
completo,1,600,472.253
completo,2,600,671.237
completo,4,600,1083.61
completo,8,600,2921.17
completo,16,600,4564.95
completo,32,600,8716.65
completo,1,600,473.702
completo,2,600,666.294
completo,4,600,1147.24
completo,8,600,2385.81
completo,16,600,4124.1
completo,32,600,9017.47
completo,1,600,470.922
completo,2,600,661.74
completo,4,600,1015.61
completo,8,600,2309.55
completo,16,600,4992.2
completo,32,600,7876.53
completo,1,600,475.148
completo,2,600,674.058
completo,4,600,1011.38
completo,8,600,2657.79
completo,16,600,4589.14
completo,32,600,7888.21
completo,1,600,471.512
completo,2,600,677.378
completo,4,600,999.865
completo,8,600,2448.66
completo,16,600,5229.14
completo,32,600,8524.65
completo,1,600,467.078
completo,2,600,662.007
completo,4,600,987.128
completo,8,600,2459.24
completo,16,600,4711.3
completo,32,600,6720.89
arbol,1,700,5.05169
arbol,2,700,80.8546
arbol,4,700,49.5768
arbol,8,700,93.1766
arbol,16,700,294.987
arbol,32,700,606.677
arbol,1,700,2.94308
arbol,2,700,88.1433
arbol,4,700,78.601
arbol,8,700,123.803
arbol,16,700,189.258
arbol,32,700,267.371
arbol,1,700,2.66725
arbol,2,700,93.3581
arbol,4,700,155.164
arbol,8,700,271.264
arbol,16,700,179.348
arbol,32,700,3088.68
arbol,1,700,3.64786
arbol,2,700,103.596
arbol,4,700,45.1394
arbol,8,700,219.392
arbol,16,700,815.325
arbol,32,700,2026.68
arbol,1,700,2.80785
arbol,2,700,98.8996
arbol,4,700,84.0536
arbol,8,700,156.503
arbol,16,700,313.283
arbol,32,700,908.246
arbol,1,700,3.56762
arbol,2,700,50.0088
arbol,4,700,50.5981
arbol,8,700,205.492
arbol,16,700,732.845
arbol,32,700,484.242
arbol,1,700,2.87022
arbol,2,700,67.7613
arbol,4,700,123.089
arbol,8,700,110.515
arbol,16,700,149.453
arbol,32,700,1073.48
arbol,1,700,2.7172
arbol,2,700,109.372
arbol,4,700,137.02
arbol,8,700,83.5527
arbol,16,700,387.433
arbol,32,700,1659.4
arbol,1,700,3.11383
arbol,2,700,121.472
arbol,4,700,143.781
arbol,8,700,324.348
arbol,16,700,834.182
arbol,32,700,3169.92
arbol,1,700,3.90347
arbol,2,700,112.889
arbol,4,700,56.6106
arbol,8,700,164.196
arbol,16,700,243.96
arbol,32,700,622.108
ralo,1,700,59.9772
ralo,2,700,160.162
ralo,4,700,327.032
ralo,8,700,1466.78
ralo,16,700,3569.91
ralo,32,700,6817.68
ralo,1,700,59.5465
ralo,2,700,173.966
ralo,4,700,333.553
ralo,8,700,1397.35
ralo,16,700,3604.47
ralo,32,700,7986.65
ralo,1,700,63.1602
ralo,2,700,176.564
ralo,4,700,343.463
ralo,8,700,1644.17
ralo,16,700,4043.29
ralo,32,700,9094.84
ralo,1,700,62.9105
ralo,2,700,182.278
ralo,4,700,348.299
ralo,8,700,1674.62
ralo,16,700,3533.45
ralo,32,700,9328.17
ralo,1,700,60.6739
ralo,2,700,181.19
ralo,4,700,322.586
ralo,8,700,1358.24
ralo,16,700,3604.73
ralo,32,700,9057.89
ralo,1,700,57.4708
ralo,2,700,180.054
ralo,4,700,326.729
ralo,8,700,1412.87
ralo,16,700,3768.66
ralo,32,700,7787.96
ralo,1,700,63.0887
ralo,2,700,182.206
ralo,4,700,323.565
ralo,8,700,1448.78
ralo,16,700,3665.76
ralo,32,700,9551.11
ralo,1,700,56.7825
ralo,2,700,188.179
ralo,4,700,342.504
ralo,8,700,1693.18
ralo,16,700,3806.52
ralo,32,700,9601.41
ralo,1,700,58.3927
ralo,2,700,174.34
ralo,4,700,341.217
ralo,8,700,1635.8
ralo,16,700,3884.27
ralo,32,700,8702.53
ralo,1,700,61.344
ralo,2,700,176.383
ralo,4,700,333.13
ralo,8,700,1352.35
ralo,16,700,3945.81
ralo,32,700,10028.3
completo,1,700,670.006
completo,2,700,922.574
completo,4,700,1417.99
completo,8,700,3198.13
completo,16,700,6559.29
completo,32,700,14663.3
completo,1,700,673.608
completo,2,700,919.393
completo,4,700,1452.03
completo,8,700,3434.33
completo,16,700,5892.73
completo,32,700,12343.2
completo,1,700,666.178
completo,2,700,930.078
completo,4,700,1342.46
completo,8,700,3283.08
completo,16,700,6750.37
completo,32,700,6278.55
completo,1,700,667.965
completo,2,700,924.872
completo,4,700,1432.79
completo,8,700,2977.39
completo,16,700,6045.54
completo,32,700,10148.3
completo,1,700,665.915
completo,2,700,927.827
completo,4,700,1391.67
completo,8,700,3310.43
completo,16,700,6819.91
completo,32,700,12179.2
completo,1,700,667.354
completo,2,700,916.614
completo,4,700,1415
completo,8,700,3566.84
completo,16,700,6439.68
completo,32,700,13836.4
completo,1,700,661.723
completo,2,700,910.701
completo,4,700,1411.13
completo,8,700,2959.54
completo,16,700,5873.44
completo,32,700,11224.8
completo,1,700,664.213
completo,2,700,918.778
completo,4,700,1455.94
completo,8,700,3183.48
completo,16,700,6999.45
